date,home_team,away_team,team,scorer,minute,own_goal,penalty
2021-11-13,Belgium,Estonia,Belgium,Thorgan Hazard,74,FALSE,FALSE
2021-11-13,Bosnia and Herzegovina,Finland,Finland,Marcus Forss,29,FALSE,FALSE
2021-11-13,Bosnia and Herzegovina,Finland,Finland,Robin Lod,51,FALSE,FALSE
2021-11-13,Bosnia and Herzegovina,Finland,Bosnia and Herzegovina,Luka Menalo,69,FALSE,FALSE
2021-11-13,Bosnia and Herzegovina,Finland,Finland,Daniel O'Shaughnessy,73,FALSE,FALSE
2021-11-13,Cape Verde,Central African Republic,Central African Republic,Isaac Ngoma,11,FALSE,FALSE
2021-11-13,Cape Verde,Central African Republic,Cape Verde,Júlio Tavares,51,FALSE,FALSE
2021-11-13,Cape Verde,Central African Republic,Cape Verde,Stopira,75,FALSE,FALSE
2021-11-13,Equatorial Guinea,Tunisia,Equatorial Guinea,Pablo Ganet,84,FALSE,FALSE
2021-11-13,France,Kazakhstan,France,Kylian Mbappé,6,FALSE,FALSE
2021-11-13,France,Kazakhstan,France,Kylian Mbappé,12,FALSE,FALSE
2021-11-13,France,Kazakhstan,France,Kylian Mbappé,32,FALSE,FALSE
2021-11-13,France,Kazakhstan,France,Karim Benzema,55,FALSE,FALSE
2021-11-13,France,Kazakhstan,France,Karim Benzema,59,FALSE,FALSE
2021-11-13,France,Kazakhstan,France,Adrien Rabiot,75,FALSE,FALSE
2021-11-13,France,Kazakhstan,France,Antoine Griezmann,84,FALSE,TRUE
2021-11-13,France,Kazakhstan,France,Kylian Mbappé,87,FALSE,FALSE
2021-11-13,Ivory Coast,Mozambique,Ivory Coast,Max Gradel,10,FALSE,FALSE
2021-11-13,Ivory Coast,Mozambique,Ivory Coast,Maxwel Cornet,61,FALSE,FALSE
2021-11-13,Ivory Coast,Mozambique,Ivory Coast,Jean Michaël Seri,90,FALSE,FALSE
2021-11-13,Liberia,Nigeria,Nigeria,Victor Osimhen,15,FALSE,TRUE
2021-11-13,Liberia,Nigeria,Nigeria,Ahmed Musa,90,FALSE,TRUE
2021-11-13,Malawi,Cameroon,Cameroon,Vincent Aboubakar,22,FALSE,TRUE
2021-11-13,Malawi,Cameroon,Cameroon,André-Frank Zambo Anguissa,42,FALSE,FALSE
2021-11-13,Malawi,Cameroon,Cameroon,Christian Bassogog,85,FALSE,FALSE
2021-11-13,Malawi,Cameroon,Cameroon,Christian Bassogog,87,FALSE,FALSE
2021-11-13,Montenegro,Netherlands,Netherlands,Memphis Depay,25,FALSE,TRUE
2021-11-13,Montenegro,Netherlands,Netherlands,Memphis Depay,54,FALSE,FALSE
2021-11-13,Montenegro,Netherlands,Montenegro,Ilija Vukotić,82,FALSE,FALSE
2021-11-13,Montenegro,Netherlands,Montenegro,Nikola Vujnović,86,FALSE,FALSE
2021-11-13,Turkey,Gibraltar,Turkey,Kerem Aktürkoğlu,11,FALSE,FALSE
2021-11-13,Turkey,Gibraltar,Turkey,Halil Dervişoğlu,38,FALSE,FALSE
2021-11-13,Turkey,Gibraltar,Turkey,Halil Dervişoğlu,41,FALSE,FALSE
2021-11-13,Turkey,Gibraltar,Turkey,Merih Demiral,65,FALSE,FALSE
2021-11-13,Turkey,Gibraltar,Turkey,Serdar Dursun,81,FALSE,FALSE
2021-11-13,Turkey,Gibraltar,Turkey,Mert Müldür,84,FALSE,FALSE
2021-11-13,Wales,Belarus,Wales,Aaron Ramsey,3,FALSE,FALSE
2021-11-13,Wales,Belarus,Wales,Neco Williams,20,FALSE,FALSE
2021-11-13,Wales,Belarus,Wales,Aaron Ramsey,50,FALSE,TRUE
2021-11-13,Wales,Belarus,Wales,Ben Davies,77,FALSE,FALSE
2021-11-13,Wales,Belarus,Belarus,Artem Kontsevoy,87,FALSE,FALSE
2021-11-13,Wales,Belarus,Wales,Connor Roberts,89,FALSE,FALSE
2021-11-13,Zambia,Mauritania,Zambia,Patson Daka,34,FALSE,FALSE
2021-11-13,Zambia,Mauritania,Zambia,Fashion Sakala,37,FALSE,FALSE
2021-11-13,Zambia,Mauritania,Zambia,Fashion Sakala,45,FALSE,TRUE
2021-11-13,Zambia,Mauritania,Zambia,Fashion Sakala,63,FALSE,FALSE
2021-11-14,Armenia,Germany,Germany,Kai Havertz,15,FALSE,FALSE
2021-11-14,Armenia,Germany,Germany,İlkay Gündoğan,45,FALSE,TRUE
2021-11-14,Armenia,Germany,Germany,İlkay Gündoğan,50,FALSE,FALSE
2021-11-14,Armenia,Germany,Armenia,Henrikh Mkhitaryan,59,FALSE,TRUE
2021-11-14,Armenia,Germany,Germany,Jonas Hofmann,64,FALSE,FALSE
2021-11-14,Croatia,Russia,Croatia,Fyodor Kudryashov,81,TRUE,FALSE
2021-11-14,DR Congo,Benin,DR Congo,Dieumerci Mbokani,10,FALSE,TRUE
2021-11-14,DR Congo,Benin,DR Congo,Ben Malango,74,FALSE,FALSE
2021-11-14,Ghana,South Africa,Ghana,André Ayew,33,FALSE,TRUE
2021-11-14,Greece,Kosovo,Greece,Giorgos Masouras,44,FALSE,FALSE
2021-11-14,Greece,Kosovo,Kosovo,Amir Rrahmani,76,FALSE,FALSE
2021-11-14,Liechtenstein,Romania,Romania,Dennis Man,8,FALSE,FALSE
2021-11-14,Liechtenstein,Romania,Romania,Nicușor Bancu,87,FALSE,FALSE
2021-11-14,Luxembourg,Republic of Ireland,Republic of Ireland,Shane Duffy,67,FALSE,FALSE
2021-11-14,Luxembourg,Republic of Ireland,Republic of Ireland,Chiedozie Ogbene,75,FALSE,FALSE
2021-11-14,Luxembourg,Republic of Ireland,Republic of Ireland,Callum Robinson,88,FALSE,FALSE
2021-11-14,Madagascar,Tanzania,Tanzania,Saimon Msuva,25,FALSE,FALSE
2021-11-14,Madagascar,Tanzania,Madagascar,Hakim Abdallah,74,FALSE,FALSE
2021-11-14,Mali,Uganda,Mali,Kalifa Coulibaly,19,FALSE,FALSE
2021-11-14,Malta,Slovakia,Slovakia,Albert Rusnák,6,FALSE,FALSE
2021-11-14,Malta,Slovakia,Slovakia,Ondrej Duda,8,FALSE,FALSE
2021-11-14,Malta,Slovakia,Slovakia,Albert Rusnák,16,FALSE,FALSE
2021-11-14,Malta,Slovakia,Slovakia,Ondrej Duda,69,FALSE,FALSE
2021-11-14,Malta,Slovakia,Slovakia,Vernon De Marco,72,FALSE,FALSE
2021-11-14,Malta,Slovakia,Slovakia,Ondrej Duda,80,FALSE,FALSE
2021-11-14,North Macedonia,Iceland,North Macedonia,Ezgjan Alioski,7,FALSE,FALSE
2021-11-14,North Macedonia,Iceland,Iceland,Jón Dagur Þorsteinsson,54,FALSE,FALSE
2021-11-14,North Macedonia,Iceland,North Macedonia,Eljif Elmas,65,FALSE,FALSE
2021-11-14,North Macedonia,Iceland,North Macedonia,Eljif Elmas,86,FALSE,FALSE
2021-11-14,Portugal,Serbia,Portugal,Renato Sanches,2,FALSE,FALSE
2021-11-14,Portugal,Serbia,Serbia,Dušan Tadić,33,FALSE,FALSE
2021-11-14,Portugal,Serbia,Serbia,Aleksandar Mitrović,90,FALSE,FALSE
2021-11-14,Senegal,Congo,Senegal,Ismaïla Sarr,14,FALSE,FALSE
2021-11-14,Senegal,Congo,Senegal,Ismaïla Sarr,24,FALSE,FALSE
2021-11-14,Slovenia,Cyprus,Slovenia,Miha Zajc,48,FALSE,FALSE
2021-11-14,Slovenia,Cyprus,Slovenia,Adam Gnezda Čerin,84,FALSE,FALSE
2021-11-14,Slovenia,Cyprus,Cyprus,Andronikos Kakoullis,89,FALSE,FALSE
2021-11-14,Spain,Sweden,Spain,Álvaro Morata,86,FALSE,FALSE
2021-11-14,Zimbabwe,Ethiopia,Zimbabwe,Kudakwashe Mahachi,39,FALSE,FALSE
2021-11-14,Zimbabwe,Ethiopia,Ethiopia,Abubeker Nassir,86,FALSE,FALSE
2021-11-15,Albania,Andorra,Albania,Endri Çekiçi,73,FALSE,TRUE
2021-11-15,Austria,Moldova,Austria,Marko Arnautović,4,FALSE,FALSE
2021-11-15,Austria,Moldova,Austria,Christopher Trimmel,22,FALSE,FALSE
2021-11-15,Austria,Moldova,Austria,Marko Arnautović,55,FALSE,TRUE
2021-11-15,Austria,Moldova,Moldova,Ion Nicolaescu,60,FALSE,FALSE
2021-11-15,Austria,Moldova,Austria,Dejan Ljubičić,83,FALSE,FALSE
2021-11-15,Israel,Faroe Islands,Israel,Mu'nas Dabbur,30,FALSE,TRUE
2021-11-15,Israel,Faroe Islands,Israel,Shon Weissman,58,FALSE,FALSE
2021-11-15,Israel,Faroe Islands,Faroe Islands,Sølvi Vatnhamar,62,FALSE,FALSE
2021-11-15,Israel,Faroe Islands,Faroe Islands,Klæmint Olsen,72,FALSE,FALSE
2021-11-15,Israel,Faroe Islands,Israel,Dor Peretz,74,FALSE,FALSE
2021-11-15,Kenya,Rwanda,Kenya,Michael Olunga,2,FALSE,FALSE
2021-11-15,Kenya,Rwanda,Kenya,Richard Odada,15,FALSE,TRUE
2021-11-15,Kenya,Rwanda,Rwanda,Olivier Niyonzima,66,FALSE,FALSE
2021-11-15,Namibia,Togo,Togo,Euloge Placca Fessou,88,FALSE,FALSE
2021-11-15,Niger,Djibouti,Niger,Victorien Adebayor,14,FALSE,FALSE
2021-11-15,Niger,Djibouti,Djibouti,Youssouf Abdi Ahmed,33,FALSE,FALSE
2021-11-15,Niger,Djibouti,Niger,Victorien Adebayor,36,FALSE,FALSE
2021-11-15,Niger,Djibouti,Niger,Mohamed Wonkoye,62,FALSE,FALSE
2021-11-15,Niger,Djibouti,Niger,Daniel Sosah,64,FALSE,FALSE
2021-11-15,Niger,Djibouti,Niger,Victorien Adebayor,75,FALSE,FALSE
2021-11-15,Niger,Djibouti,Djibouti,Yabe Siad Isman,84,FALSE,FALSE
2021-11-15,Niger,Djibouti,Niger,Issa Djibrilla,85,FALSE,FALSE
2021-11-15,Niger,Djibouti,Niger,Issa Djibrilla,87,FALSE,FALSE
2021-11-15,Poland,Hungary,Hungary,András Schäfer,37,FALSE,FALSE
2021-11-15,Poland,Hungary,Poland,Karol Świderski,61,FALSE,FALSE
2021-11-15,Poland,Hungary,Hungary,Dániel Gazdag,80,FALSE,FALSE
2021-11-15,San Marino,England,England,Harry Maguire,6,FALSE,FALSE
2021-11-15,San Marino,England,England,Filippo Fabbri,15,TRUE,FALSE
2021-11-15,San Marino,England,England,Harry Kane,27,FALSE,TRUE
2021-11-15,San Marino,England,England,Harry Kane,32,FALSE,FALSE
2021-11-15,San Marino,England,England,Harry Kane,39,FALSE,TRUE
2021-11-15,San Marino,England,England,Harry Kane,42,FALSE,FALSE
2021-11-15,San Marino,England,England,Emile Smith Rowe,58,FALSE,FALSE
2021-11-15,San Marino,England,England,Tyrone Mings,69,FALSE,FALSE
2021-11-15,San Marino,England,England,Tammy Abraham,78,FALSE,FALSE
2021-11-15,San Marino,England,England,Bukayo Saka,79,FALSE,FALSE
2021-11-15,Scotland,Denmark,Scotland,John Souttar,35,FALSE,FALSE
2021-11-15,Scotland,Denmark,Scotland,Ché Adams,86,FALSE,FALSE
2021-11-15,Switzerland,Bulgaria,Switzerland,Noah Okafor,48,FALSE,FALSE
2021-11-15,Switzerland,Bulgaria,Switzerland,Ruben Vargas,57,FALSE,FALSE
2021-11-15,Switzerland,Bulgaria,Switzerland,Cedric Itten,72,FALSE,FALSE
2021-11-15,Switzerland,Bulgaria,Switzerland,Remo Freuler,90,FALSE,FALSE
2021-11-16,Algeria,Burkina Faso,Algeria,Riyad Mahrez,21,FALSE,FALSE
2021-11-16,Algeria,Burkina Faso,Burkina Faso,Zakaria Sanogo,37,FALSE,FALSE
2021-11-16,Algeria,Burkina Faso,Algeria,Sofiane Feghouli,68,FALSE,FALSE
2021-11-16,Algeria,Burkina Faso,Burkina Faso,Issoufou Dayo,84,FALSE,TRUE
2021-11-16,Bolivia,Uruguay,Bolivia,Juan Carlos Arce,29,FALSE,FALSE
2021-11-16,Bolivia,Uruguay,Bolivia,Marcelo Martins Moreno,45,FALSE,FALSE
2021-11-16,Bolivia,Uruguay,Bolivia,Juan Carlos Arce,79,FALSE,FALSE
2021-11-16,Bosnia and Herzegovina,Ukraine,Ukraine,Oleksandr Zinchenko,59,FALSE,FALSE
2021-11-16,Bosnia and Herzegovina,Ukraine,Ukraine,Artem Dovbyk,79,FALSE,FALSE
2021-11-16,Cameroon,Ivory Coast,Cameroon,Karl Toko Ekambi,21,FALSE,FALSE
2021-11-16,Canada,Mexico,Canada,Cyle Larin,45,FALSE,FALSE
2021-11-16,Canada,Mexico,Canada,Cyle Larin,52,FALSE,FALSE
2021-11-16,Canada,Mexico,Mexico,Héctor Herrera,90,FALSE,FALSE
2021-11-16,Chile,Ecuador,Ecuador,Pervis Estupiñán,9,FALSE,FALSE
2021-11-16,Chile,Ecuador,Ecuador,Moisés Caicedo,90,FALSE,FALSE
2021-11-16,China PR,Australia,Australia,Mitchell Duke,38,FALSE,FALSE
2021-11-16,China PR,Australia,China PR,Wu Lei,71,FALSE,TRUE
2021-11-16,Costa Rica,Honduras,Costa Rica,Óscar Duarte,20,FALSE,FALSE
2021-11-16,Costa Rica,Honduras,Honduras,Romell Quioto,35,FALSE,FALSE
2021-11-16,Costa Rica,Honduras,Costa Rica,Gerson Torres,90,FALSE,FALSE
2021-11-16,Czech Republic,Estonia,Czech Republic,Jakub Brabec,59,FALSE,FALSE
2021-11-16,Czech Republic,Estonia,Czech Republic,Jan Sýkora,85,FALSE,FALSE
2021-11-16,Egypt,Gabon,Egypt,Mohamed Magdy,4,FALSE,TRUE
2021-11-16,Egypt,Gabon,Gabon,Jim Allevinah,54,FALSE,FALSE
2021-11-16,Egypt,Gabon,Egypt,Johann Obiang,75,TRUE,FALSE
2021-11-16,Finland,France,France,Karim Benzema,66,FALSE,FALSE
2021-11-16,Finland,France,France,Kylian Mbappé,76,FALSE,FALSE
2021-11-16,Gibraltar,Latvia,Gibraltar,Liam Walker,7,FALSE,FALSE
2021-11-16,Gibraltar,Latvia,Latvia,Vladislavs Gutkovskis,25,FALSE,FALSE
2021-11-16,Gibraltar,Latvia,Latvia,Roberts Uldriķis,55,FALSE,FALSE
2021-11-16,Gibraltar,Latvia,Latvia,Raimonds Krollis,75,FALSE,FALSE
2021-11-16,Iraq,South Korea,South Korea,Lee Jae-sung,33,FALSE,FALSE
2021-11-16,Iraq,South Korea,South Korea,Son Heung-min,74,FALSE,TRUE
2021-11-16,Iraq,South Korea,South Korea,Jeong Woo-yeong,80,FALSE,FALSE
2021-11-16,Jamaica,United States,United States,Timothy Weah,11,FALSE,FALSE
2021-11-16,Jamaica,United States,Jamaica,Michail Antonio,22,FALSE,FALSE
2021-11-16,Lebanon,United Arab Emirates,United Arab Emirates,Ali Mabkhout,85,FALSE,TRUE
2021-11-16,Liberia,Central African Republic,Liberia,Marcus Macauley,2,FALSE,FALSE
2021-11-16,Liberia,Central African Republic,Liberia,Peter Wilson,8,FALSE,FALSE
2021-11-16,Liberia,Central African Republic,Central African Republic,Isaac Ngoma,61,FALSE,FALSE
2021-11-16,Liberia,Central African Republic,Liberia,Peter Wilson,74,FALSE,FALSE
2021-11-16,Libya,Angola,Libya,Sanad Al Warfali,49,FALSE,TRUE
2021-11-16,Libya,Angola,Angola,Zini,81,FALSE,FALSE
2021-11-16,Mauritania,Equatorial Guinea,Mauritania,Aboubakar Kamara,22,FALSE,FALSE
2021-11-16,Mauritania,Equatorial Guinea,Equatorial Guinea,Saúl Coco,59,FALSE,FALSE
2021-11-16,Montenegro,Turkey,Montenegro,Fatos Bećiraj,4,FALSE,FALSE
2021-11-16,Montenegro,Turkey,Turkey,Kerem Aktürkoğlu,22,FALSE,FALSE
2021-11-16,Montenegro,Turkey,Turkey,Orkun Kökçü,60,FALSE,FALSE
2021-11-16,Morocco,Guinea,Morocco,Ryan Mmaee,21,FALSE,TRUE
2021-11-16,Morocco,Guinea,Morocco,Ryan Mmaee,29,FALSE,FALSE
2021-11-16,Morocco,Guinea,Morocco,Ayoub El Kaabi,60,FALSE,FALSE
2021-11-16,Mozambique,Malawi,Mozambique,Limbikani Mzava,51,TRUE,FALSE
2021-11-16,Netherlands,Norway,Netherlands,Steven Bergwijn,84,FALSE,FALSE
2021-11-16,Netherlands,Norway,Netherlands,Memphis Depay,90,FALSE,FALSE
2021-11-16,Nigeria,Cape Verde,Nigeria,Victor Osimhen,1,FALSE,FALSE
2021-11-16,Nigeria,Cape Verde,Cape Verde,Stopira,5,FALSE,FALSE
2021-11-16,Oman,Japan,Japan,Junya Ito,81,FALSE,FALSE
2021-11-16,Panama,El Salvador,El Salvador,Jairo Henríquez,1,FALSE,FALSE
2021-11-16,Panama,El Salvador,Panama,Cecilio Waterman,50,FALSE,FALSE
2021-11-16,Panama,El Salvador,Panama,Freddy Góndola,52,FALSE,FALSE
2021-11-16,Syria,Iran,Iran,Sardar Azmoun,33,FALSE,FALSE
2021-11-16,Syria,Iran,Iran,Ehsan Hajsafi,42,FALSE,TRUE
2021-11-16,Syria,Iran,Iran,Ali Gholizadeh,89,FALSE,FALSE
2021-11-16,Tunisia,Zambia,Tunisia,Aïssa Laïdouni,18,FALSE,FALSE
2021-11-16,Tunisia,Zambia,Tunisia,Mohamed Dräger,31,FALSE,FALSE
2021-11-16,Tunisia,Zambia,Tunisia,Ali Maâloul,43,FALSE,FALSE
2021-11-16,Tunisia,Zambia,Zambia,Fashion Sakala,80,FALSE,FALSE
2021-11-16,Venezuela,Peru,Peru,Gianluca Lapadula,18,FALSE,FALSE
2021-11-16,Venezuela,Peru,Venezuela,Darwin Machís,52,FALSE,FALSE
2021-11-16,Venezuela,Peru,Peru,Christian Cueva,65,FALSE,FALSE
2021-11-16,Vietnam,Saudi Arabia,Saudi Arabia,Saleh Al-Shehri,31,FALSE,FALSE
2021-11-16,Wales,Belgium,Belgium,Kevin De Bruyne,12,FALSE,FALSE
2021-11-16,Wales,Belgium,Wales,Kieffer Moore,32,FALSE,FALSE
2022-01-09,Cameroon,Burkina Faso,Burkina Faso,Gustavo Sangaré,24,FALSE,FALSE
2022-01-09,Cameroon,Burkina Faso,Cameroon,Vincent Aboubakar,40,FALSE,TRUE
2022-01-09,Cameroon,Burkina Faso,Cameroon,Vincent Aboubakar,45,FALSE,TRUE
2022-01-09,Ethiopia,Cape Verde,Cape Verde,Júlio Tavares,45,FALSE,FALSE
2022-01-10,Comoros,Gabon,Gabon,Aaron Boupendza,16,FALSE,FALSE
2022-01-10,Guinea,Malawi,Guinea,Issiaga Sylla,35,FALSE,FALSE
2022-01-10,Morocco,Ghana,Morocco,Sofiane Boufal,83,FALSE,FALSE
2022-01-10,Senegal,Zimbabwe,Senegal,Sadio Mané,90,FALSE,TRUE
2022-01-11,Nigeria,Egypt,Nigeria,Kelechi Iheanacho,30,FALSE,FALSE
2022-01-12,Equatorial Guinea,Ivory Coast,Ivory Coast,Max Gradel,5,FALSE,FALSE
2022-01-12,Mauritania,Gambia,Gambia,Ablie Jallow,10,FALSE,FALSE
2022-01-12,Tunisia,Mali,Mali,Ibrahima Koné,48,FALSE,TRUE
2022-01-13,Cameroon,Ethiopia,Ethiopia,Dawa Hotessa,4,FALSE,FALSE
2022-01-13,Cameroon,Ethiopia,Cameroon,Karl Toko Ekambi,8,FALSE,FALSE
2022-01-13,Cameroon,Ethiopia,Cameroon,Vincent Aboubakar,53,FALSE,FALSE
2022-01-13,Cameroon,Ethiopia,Cameroon,Vincent Aboubakar,55,FALSE,FALSE
2022-01-13,Cameroon,Ethiopia,Cameroon,Karl Toko Ekambi,68,FALSE,FALSE
2022-01-13,Cape Verde,Burkina Faso,Burkina Faso,Hassane Bandé,39,FALSE,FALSE
2022-01-14,Gabon,Ghana,Ghana,André Ayew,18,FALSE,FALSE
2022-01-14,Gabon,Ghana,Gabon,Jim Allevinah,88,FALSE,FALSE
2022-01-14,Malawi,Zimbabwe,Zimbabwe,Ishmael Wadi,38,FALSE,FALSE
2022-01-14,Malawi,Zimbabwe,Malawi,Gabadinho Mhango,43,FALSE,FALSE
2022-01-14,Malawi,Zimbabwe,Malawi,Gabadinho Mhango,58,FALSE,FALSE
2022-01-14,Morocco,Comoros,Morocco,Selim Amallah,16,FALSE,FALSE
2022-01-14,Morocco,Comoros,Morocco,Zakaria Aboukhlal,88,FALSE,FALSE
2022-01-15,Guinea-Bissau,Egypt,Egypt,Mohamed Salah,69,FALSE,FALSE
2022-01-15,Nigeria,Sudan,Nigeria,Samuel Chukwueze,3,FALSE,FALSE
2022-01-15,Nigeria,Sudan,Nigeria,Taiwo Awoniyi,45,FALSE,FALSE
2022-01-15,Nigeria,Sudan,Nigeria,Moses Simon,46,FALSE,FALSE
2022-01-15,Nigeria,Sudan,Sudan,Walieldin Khedr,70,FALSE,TRUE
2022-01-16,Algeria,Equatorial Guinea,Equatorial Guinea,Esteban Obiang,70,FALSE,FALSE
2022-01-16,Gambia,Mali,Mali,Ibrahima Koné,79,FALSE,TRUE
2022-01-16,Gambia,Mali,Gambia,Musa Barrow,90,FALSE,TRUE
2022-01-16,Ivory Coast,Sierra Leone,Ivory Coast,Sébastien Haller,25,FALSE,FALSE
2022-01-16,Ivory Coast,Sierra Leone,Sierra Leone,Musa Noah Kamara,55,FALSE,FALSE
2022-01-16,Ivory Coast,Sierra Leone,Ivory Coast,Nicolas Pépé,65,FALSE,FALSE
2022-01-16,Ivory Coast,Sierra Leone,Sierra Leone,Alhaji Kamara,90,FALSE,FALSE
2022-01-16,Tunisia,Mauritania,Tunisia,Hamza Mathlouthi,4,FALSE,FALSE
2022-01-16,Tunisia,Mauritania,Tunisia,Wahbi Khazri,9,FALSE,FALSE
2022-01-16,Tunisia,Mauritania,Tunisia,Wahbi Khazri,64,FALSE,FALSE
2022-01-16,Tunisia,Mauritania,Tunisia,Seifeddine Jaziri,66,FALSE,FALSE
2022-01-17,Burkina Faso,Ethiopia,Burkina Faso,Cyrille Bayala,25,FALSE,FALSE
2022-01-17,Burkina Faso,Ethiopia,Ethiopia,Getaneh Kebede,52,FALSE,TRUE
2022-01-17,Cameroon,Cape Verde,Cameroon,Vincent Aboubakar,39,FALSE,FALSE
2022-01-17,Cameroon,Cape Verde,Cape Verde,Garry Rodrigues,53,FALSE,FALSE
2022-01-18,Gabon,Morocco,Gabon,Jim Allevinah,21,FALSE,FALSE
2022-01-18,Gabon,Morocco,Morocco,Sofiane Boufal,74,FALSE,TRUE
2022-01-18,Gabon,Morocco,Gabon,Nayef Aguerd,81,TRUE,FALSE
2022-01-18,Gabon,Morocco,Morocco,Achraf Hakimi,84,FALSE,FALSE
2022-01-18,Ghana,Comoros,Comoros,El Fardou Ben Nabouhane,4,FALSE,FALSE
2022-01-18,Ghana,Comoros,Comoros,Ahmed Mogni,62,FALSE,FALSE
2022-01-18,Ghana,Comoros,Ghana,Richmond Boakye,64,FALSE,FALSE
2022-01-18,Ghana,Comoros,Ghana,Alexander Djiku,77,FALSE,FALSE
2022-01-18,Ghana,Comoros,Comoros,Ahmed Mogni,85,FALSE,FALSE
2022-01-18,Zimbabwe,Guinea,Zimbabwe,Knowledge Musona,26,FALSE,FALSE
2022-01-18,Zimbabwe,Guinea,Zimbabwe,Kudakwashe Mahachi,43,FALSE,FALSE
2022-01-18,Zimbabwe,Guinea,Guinea,Naby Keïta,49,FALSE,FALSE
2022-01-19,Egypt,Sudan,Egypt,Mohamed Abdelmonem,35,FALSE,FALSE
2022-01-19,Guinea-Bissau,Nigeria,Nigeria,Umar Sadiq,56,FALSE,FALSE
2022-01-19,Guinea-Bissau,Nigeria,Nigeria,William Troost-Ekong,75,FALSE,FALSE
2022-01-20,Gambia,Tunisia,Gambia,Ablie Jallow,90,FALSE,FALSE
2022-01-20,Ivory Coast,Algeria,Ivory Coast,Franck Kessié,22,FALSE,FALSE
2022-01-20,Ivory Coast,Algeria,Ivory Coast,Ibrahim Sangaré,39,FALSE,FALSE
2022-01-20,Ivory Coast,Algeria,Ivory Coast,Nicolas Pépé,54,FALSE,FALSE
2022-01-20,Ivory Coast,Algeria,Algeria,Sofiane Bendebka,73,FALSE,FALSE
2022-01-20,Mali,Mauritania,Mali,Massadio Haïdara,2,FALSE,FALSE
2022-01-20,Mali,Mauritania,Mali,Ibrahima Koné,49,FALSE,TRUE
2022-01-20,Sierra Leone,Equatorial Guinea,Equatorial Guinea,Pablo Ganet,38,FALSE,FALSE
2022-01-23,Burkina Faso,Gabon,Burkina Faso,Bertrand Traoré,28,FALSE,FALSE
2022-01-23,Burkina Faso,Gabon,Gabon,Adama Guira,90,TRUE,FALSE
2022-01-23,Nigeria,Tunisia,Tunisia,Youssef Msakni,47,FALSE,FALSE
2022-01-24,Cameroon,Comoros,Cameroon,Karl Toko Ekambi,29,FALSE,FALSE
2022-01-24,Cameroon,Comoros,Cameroon,Vincent Aboubakar,70,FALSE,FALSE
2022-01-24,Cameroon,Comoros,Comoros,Youssouf M'Changama,81,FALSE,FALSE
2022-01-24,Guinea,Gambia,Gambia,Musa Barrow,71,FALSE,FALSE
2022-01-25,Morocco,Malawi,Malawi,Gabadinho Mhango,7,FALSE,FALSE
2022-01-25,Morocco,Malawi,Morocco,Youssef En-Nesyri,45,FALSE,FALSE
2022-01-25,Morocco,Malawi,Morocco,Achraf Hakimi,70,FALSE,FALSE
2022-01-25,Senegal,Cape Verde,Senegal,Sadio Mané,63,FALSE,FALSE
2022-01-25,Senegal,Cape Verde,Senegal,Bamba Dieng,90,FALSE,FALSE
2022-01-27,Australia,Vietnam,Australia,Jamie Maclaren,30,FALSE,FALSE
2022-01-27,Australia,Vietnam,Australia,Tom Rogic,45,FALSE,FALSE
2022-01-27,Australia,Vietnam,Australia,Craig Goodwin,72,FALSE,FALSE
2022-01-27,Australia,Vietnam,Australia,Riley McGree,76,FALSE,FALSE
2022-01-27,Chile,Argentina,Argentina,Ángel Di María,10,FALSE,FALSE
2022-01-27,Chile,Argentina,Chile,Ben Brereton Díaz,21,FALSE,FALSE
2022-01-27,Chile,Argentina,Argentina,Lautaro Martínez,34,FALSE,FALSE
2022-01-27,Costa Rica,Panama,Costa Rica,Bryan Ruiz,65,FALSE,FALSE
2022-01-27,Ecuador,Brazil,Brazil,Casemiro,6,FALSE,FALSE
2022-01-27,Ecuador,Brazil,Ecuador,Félix Torres,75,FALSE,FALSE
2022-01-27,Honduras,Canada,Canada,Denil Maldonado,10,TRUE,FALSE
2022-01-27,Honduras,Canada,Canada,Jonathan David,73,FALSE,FALSE
2022-01-27,Iran,Iraq,Iran,Mehdi Taremi,48,FALSE,FALSE
2022-01-27,Jamaica,Mexico,Jamaica,Daniel Johnson,50,FALSE,FALSE
2022-01-27,Jamaica,Mexico,Mexico,Henry Martín,82,FALSE,FALSE
2022-01-27,Jamaica,Mexico,Mexico,Alexis Vega,83,FALSE,FALSE
2022-01-27,Japan,China PR,Japan,Yuya Osako,13,FALSE,TRUE
2022-01-27,Japan,China PR,Japan,Junya Ito,61,FALSE,FALSE
2022-01-27,Lebanon,South Korea,South Korea,Cho Gue-sung,45,FALSE,FALSE
2022-01-27,Paraguay,Uruguay,Uruguay,Luis Suárez,50,FALSE,FALSE
2022-01-27,Saudi Arabia,Oman,Saudi Arabia,Firas Al-Buraikan,48,FALSE,FALSE
2022-01-27,United Arab Emirates,Syria,United Arab Emirates,Caio Canedo,43,FALSE,FALSE
2022-01-27,United Arab Emirates,Syria,United Arab Emirates,Yahya Al Ghassani,70,FALSE,FALSE
2022-01-27,United States,El Salvador,United States,Antonee Robinson,52,FALSE,FALSE
2022-01-28,Colombia,Peru,Peru,Edison Flores,85,FALSE,FALSE
2022-01-28,Venezuela,Bolivia,Venezuela,Salomón Rondón,24,FALSE,FALSE
2022-01-28,Venezuela,Bolivia,Venezuela,Salomón Rondón,34,FALSE,FALSE
